,Unnamed: 0,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Keyless_Entry,Power,Torque,Odo,Speedo,Tacho,Trip,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_MP3_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Diing_Rear-View_Mirror,Hill_Assist,Gear_Indicator,Engine_Iobilizer,Seat_Back_Pockets,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Adjustable_Steering_Column,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Leather_Wrapped_Steering,Automatic_Headlamps,ASR_Traction_Control,Cruise_Control
10,10,Datsun,Redi-Go,1.0 S,390000,999,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,28,Petrol,1541,3429,1560,Hatchback,5,52,17,22.5,1785,5,185,Ventilated Disc,Drum,Double Pivot Arm,H-type Torsion Beam,1490,1540,80/155R13,80/155R13,Electric Power,All Windows,Smart Key,68PS@5500rpm,91Nm@4250RPM,Digital,Analog,Digital,TRUE,5,Fabric,Manual,2348,80/155R13,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,FALSE,"With Remote, Internal",222,TRUE,FALSE,TRUE,Digital,Front,TRUE,TRUE,TRUE,2 Years/Unlimited Kms (Whichever comes earlier),TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,4.7,TRUE,Driver & Front Passenger,Not Applicable,Air Conditioning with cooling only,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",FALSE,FALSE,FALSE,FALSE,4,"Rake, Reach",Rear sensors with camera,FALSE,FALSE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,11,Datsun,Redi-Go,1.0 S Amt,437065,999,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,28,Petrol,1541,3429,1560,Hatchback,5,52,17,23,1785,5,185,Ventilated Disc,Drum,Double Pivot Arm,H-type Torsion Beam,1490,1540,155/80R13,155/80R13,Electric Power,Only Front Windows,TRUE,68PS@5500rpm,91Nm@4250RPM,Digital,Analog,Digital,TRUE,5,Fabric,Automatic,2348,155/80R13,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,FALSE,"Internal, With Remote",222,TRUE,TRUE,TRUE,Digital,Front,TRUE,Front,TRUE,2 Years/Unlimited Kms (Whichever comes earlier),TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,4.7,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",FALSE,FALSE,FALSE,FALSE,4,"Rake, Reach",Rear sensors,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12,12,Renault,Kwid,Rxe 0.8,353290,799,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28,Petrol,1490,3731,1579,Hatchback,5,25.17,17,25.17,669,6,184,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490,1540,165/70 R14,165/70 R14,Electric Power,All Windows,Smart Key,54PS@5678rpm,72Nm@4386rpm,Digital,Digital,Not on offer,TRUE,5,Fabric,Manual,2422,165/70 R14,FALSE,TRUE,Not on offer,FALSE,FALSE,"2 Years / 50,000 Kms (Whichever comes earlier)",FALSE,Internal,300,FALSE,FALSE,TRUE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",FALSE,Internal,Digital,Manual,Digital,TRUE,13,TRUE,Co-Driver Only,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,All Rows,2510,Driver frontal airbag,TRUE,TRUE,TRUE,TRUE,1,"Rake, Reach",Rear sensors with camera,FALSE,FALSE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13,13,Renault,Kwid,Std 0.8,283290,799,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28,Petrol,1490,3731,1579,Hatchback,5,25.17,17,25.17,669,5,184,Ventilated Disc,Drum,MacPherson Struts With Lower Transverse Links,Twist beam suspension with coil spring,1490,1540,165/70 R14,165/70 R14,Electric Power,All Windows,Smart Key,54PS@5678rpm,72Nm@4386rpm,Digital,Digital,Not on offer,TRUE,5,Fabric,Manual,2442,165/70 R14,FALSE,TRUE,Not on offer,FALSE,FALSE,"2 Years / 50,000 Kms (Whichever comes earlier)",FALSE,Internal,300,FALSE,FALSE,FALSE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",FALSE,Internal,Digital,Manual,Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Heater,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,All Rows,2510,Driver frontal airbag,FALSE,TRUE,TRUE,TRUE,1,"Rake, Reach",Rear sensors with camera,FALSE,FALSE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14,14,Renault,Kwid,Rxl 0.8,383290,799,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28,Petrol,1490,3731,1579,Hatchback,5,25.17,17,25.17,669,5,184,Ventilated Disc,Drum,MacPherson Struts With Lower Transverse Links,Twist beam suspension with coil spring,1490,1540,165/70 R14,165/70 R14,Electric Power,Only Front Windows,Smart Key,54PS@5678rpm,72Nm@4386rpm,Digital,Digital,Not on offer,TRUE,5,Fabric,Manual,2422,165/70 R14,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,"2 Years / 50,000 Kms (Whichever comes earlier)",TRUE,Internal,300,TRUE,TRUE,TRUE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Digital,TRUE,13,TRUE,Co-Driver Only,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,All Rows,2510,Driver frontal airbag,TRUE,TRUE,TRUE,TRUE,1,"Rake, Reach",Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15,15,Renault,Kwid,Rxt 0.8,413290,799,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28,Petrol,1490,3731,1580,Hatchback,5,25.17,17,25.17,669,5,184,Ventilated Disc,Drum,MacPherson Struts With Lower Transverse Links,Twist beam suspension with coil spring,1490,1540,165/70 R14,165/70 R14,Electric Power,All Windows,Smart Key,54PS@5678rpm,72Nm@4386rpm,Digital,Digital,Not on offer,TRUE,5,Fabric,Manual,2422,165/70 R14,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,"2 Years / 50,000 Kms (Whichever comes earlier)",TRUE,Internal,300,TRUE,FALSE,TRUE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Digital,TRUE,13,TRUE,Co-Driver Only,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,All Rows,2510,Driver frontal airbag,TRUE,TRUE,TRUE,TRUE,1,"Rake, Reach",Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,TRUE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16,16,Renault,Kwid,Rxt 1.0,433290,999,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28,Petrol,1490,3731,1579,Hatchback,5,25.17,17,23.01,669,5,184,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490,1540,165/70 R14,165/70 R14,Electric Power,Only Front Windows,Remote,68PS@5500rpm,91Nm@4250RPM,Digital,Digital,Not on offer,TRUE,5,Fabric,Manual,2422,165/70 R14,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,"2 Years / 50,000 Kms (Whichever comes earlier)",TRUE,Internal,300,FALSE,TRUE,TRUE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,All Rows,2510,Driver frontal airbag,TRUE,TRUE,TRUE,TRUE,1,"Rake, Reach",Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
17,17,Renault,Kwid,Climber 1.0 Mt,454490,999,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28,Petrol,1490,3731,1579,Hatchback,5,25.17,17,23.01,669,5,184,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490,1540,165/70 R14,165/70 R14,Electric Power,Only Front Windows,Remote,68PS@5500rpm,91Nm@4250RPM,Digital,Digital,Not on offer,TRUE,5,Fabric,Manual,2422,165/70 R14,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,"2 Years / 50,000 Kms (Whichever comes earlier)",TRUE,Internal,300,FALSE,TRUE,TRUE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Front Row,2510,Driver frontal airbag,TRUE,TRUE,TRUE,TRUE,1,"Rake, Reach",Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
18,18,Renault,Kwid,Rxt Amt 1.0,463290,999,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28,Petrol,1490,3731,1579,Hatchback,5,25.17,17,24.04,669,5,184,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490,1540,165/70 R14,165/70 R14,Electric Power,Only Front Windows,Remote,68PS@5500rpm,91Nm@4250RPM,Digital,Digital,Digital,TRUE,5,Fabric,Automatic,2422,165/70 R14,FALSE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,FALSE,2 years / Unlimited Kms,TRUE,Internal,300,TRUE,TRUE,TRUE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Front Row,2510,Driver frontal airbag,TRUE,TRUE,TRUE,TRUE,1,"Rake, Reach",Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,TRUE,FALSE,Cup Holders,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
19,19,Renault,Kwid,Climber Amt 1.0,484490,999,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28,Petrol,1490,3731,1579,Hatchback,5,25.17,17,24.04,669,5,184,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490,1540,165/70 R14,165/70 R14,Electric Power,Only Front Windows,Remote,68PS@5500rpm,91Nm@4250RPM,Digital,Digital,Digital,TRUE,5,Fabric,Automatic,2422,165/70 R14,FALSE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,FALSE,2 years / Unlimited Kms,TRUE,Internal,300,TRUE,TRUE,TRUE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Front Row,2510,Driver frontal airbag,TRUE,TRUE,TRUE,TRUE,1,"Rake, Reach",Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20,20,Renault,Kwid,Rxt (O) 1.0,440990,999,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28,Petrol,1490,3731,1579,Hatchback,5,25.17,17,23.01,669,5,184,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490,1540,165/70 R14,165/70 R14,Electric Power,Only Front Windows,Remote,68PS@5500rpm,91Nm@4250RPM,Digital,Digital,Not on offer,TRUE,5,Fabric,Manual,2422,165/70 R14,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,"2 Years / 50,000 Kms (Whichever comes earlier)",TRUE,Internal,300,FALSE,TRUE,TRUE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,"Rake, Reach",Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
21,21,Renault,Kwid,Rxt (O) Amt 1.0,470990,999,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28,Petrol,1490,3731,1579,Hatchback,5,25.17,17,23.01,669,5,184,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490,1540,165/70 R14,165/70 R14,Electric Power,Only Front Windows,Remote,68PS@5500rpm,91Nm@4250RPM,Digital,Digital,Not on offer,TRUE,5,Fabric,Automatic,2422,165/70 R14,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,"2 Years / 50,000 Kms (Whichever comes earlier)",TRUE,Internal,300,FALSE,TRUE,TRUE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,"Rake, Reach",Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
22,22,Renault,Kwid,Climber (O) Mt 1.0,462190,999,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28,Petrol,1490,3731,1579,Hatchback,5,25.17,17,23.01,669,5,184,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490,1540,165/70 R14,165/70 R14,Electric Power,All Windows,Remote,68PS@5500rpm,91Nm@4250RPM,Digital,Digital,Not on offer,TRUE,5,Fabric,Manual,2422,165/70 R14,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,"2 Years / 50,000 Kms (Whichever comes earlier)",TRUE,Internal,300,FALSE,TRUE,TRUE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Front Row,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,"Rake, Reach",Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
23,23,Renault,Kwid,Climber (O) Amt 1.0,492190,999,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28,Petrol,1490,3731,1579,Hatchback,5,25.17,17,24.04,669,5,184,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490,1540,165/70 R14,165/70 R14,Electric Power,All Windows,Remote,68PS@5500rpm,91Nm@4250RPM,Digital,Digital,Digital,TRUE,5,Fabric,Automatic,2422,165/70 R14,FALSE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,FALSE,2 years / Unlimited Kms,TRUE,Internal,300,TRUE,TRUE,TRUE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Front Row,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,"Rake, Reach",Rear sensors with camera,FALSE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24,24,Maruti Suzuki,Eeco,5 Str,352136,1196,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,40,Petrol,1800,3675,1475,MPV,5,12,15,15,920,5,160,Ventilated Disc,Drum,McPherson struts,3 Link Rigid,1280,1290,155 R13 LT,155 R13 LT,Electric Power,All Windows,Smart Key,73PS@6000rpm,101Nm@3000rpm,Digital,Analog,Not on offer,TRUE,5,Fabric,Manual,2350,155 R13 LT,FALSE,TRUE,Not on offer,FALSE,FALSE,2 years /40000 Kms (years/distance whichever comes first),FALSE,Internal,400,FALSE,FALSE,TRUE,Digital,Not on offer,FALSE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",FALSE,Manual,Digital,Manual,Analog + Digital,TRUE,4.5,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,All Rows,1510,Driver frontal airbag,FALSE,TRUE,FALSE,FALSE,1,Rake,Rear sensors,FALSE,FALSE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25,25,Maruti Suzuki,Eeco,7 Str,380573,1196,4,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,40,Petrol,1800,3675,1475,MPV,5,12,15,15,940,5,160,Ventilated Disc,Drum,McPherson struts,3 Link Rigid,1280,1290,155 R13 LT,155 R13 LT,Electric Power,All Windows,Smart Key,74PS@6000RPM,101Nm@3000rpm,Digital,Analog,Not on offer,TRUE,7,Fabric,Manual,2350,155 R13 LT,FALSE,TRUE,Not on offer,FALSE,FALSE,2 years /40000 Kms (years/distance whichever comes first),FALSE,Internal,250,FALSE,FALSE,TRUE,Digital,Not on offer,FALSE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",FALSE,Internal,Digital,Manual,Analog + Digital,TRUE,4.5,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,All Rows,1540,Driver frontal airbag,FALSE,TRUE,FALSE,FALSE,1,Rake,Rear sensors,FALSE,FALSE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
26,26,Maruti Suzuki,Eeco,5 Str With Ac+Htr,392967,1196,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,40,Petrol,1800,3675,1475,MPV,5,11,15,15,928,5,160,Ventilated Disc,Drum,McPherson struts,3 Link Rigid,1280,1290,155 R13 LT,155 R13 LT,Electric Power,All Windows,Smart Key,73PS@6000rpm,101Nm@3000rpm,Digital,Analog,Not on offer,TRUE,5,Fabric,Manual,2350,155 R13 LT,FALSE,TRUE,Not on offer,FALSE,FALSE,2 years /40000 Kms (years/distance whichever comes first),FALSE,Internal,400,FALSE,FALSE,TRUE,Digital,Not on offer,FALSE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",FALSE,Manual,Digital,Manual,Analog + Digital,TRUE,4.5,TRUE,Co-Driver Only,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,All Rows,1510,"Driver frontal airbag, Front passenger frontal airbag",FALSE,FALSE,FALSE,FALSE,4,Rake,Rear sensors with camera,FALSE,FALSE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27,27,Maruti Suzuki,Eeco,5 Str With Ac+Htr Cng,466057,1196,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,40,CNG,1800,3675,1475,MPV,5,52,17,23,1050,5,160,Ventilated Disc,Drum,McPherson Strut,3 Link Rigid,1280,1290,155 R13 LT,155 R13 LT,Electric Power,All Windows,Smart Key,62PS@6000rpm,85Nm@3000rpm,Digital,Analog,Not on offer,TRUE,5,Fabric,Manual,2350,155 R13 LT,FALSE,TRUE,Not on offer,FALSE,FALSE,2 years /40000 Kms (years/distance whichever comes first),FALSE,Internal,400,FALSE,FALSE,TRUE,Digital,Not on offer,FALSE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",FALSE,Manual,Digital,Manual,Analog + Digital,TRUE,4.5,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,All Rows,1510,Driver frontal airbag,FALSE,TRUE,FALSE,FALSE,1,Rake,Rear sensors,FALSE,FALSE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28,28,Maruti Suzuki,Eeco,5 Str With Htr Cng,425255,1196,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,40,CNG,1800,3675,1475,MPV,5,52,17,23,1030,5,160,Ventilated Disc,Drum,McPherson struts,3 Link Rigid,1280,1290,155 R13 LT,155 R13 LT,Electric Power,All Windows,Smart Key,62PS@6000rpm,85Nm@3000rpm,Digital,Analog,Not on offer,TRUE,5,Fabric,Manual,2350,155 R13 LT,FALSE,TRUE,Not on offer,FALSE,FALSE,2 years /40000 Kms (years/distance whichever comes first),FALSE,Internal,400,FALSE,FALSE,TRUE,Digital,Not on offer,FALSE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",FALSE,Manual,Digital,Manual,Analog + Digital,TRUE,4.5,FALSE,Driver & Front Passenger,Not Applicable,Heater,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,All Rows,1510,Driver frontal airbag,FALSE,TRUE,FALSE,FALSE,1,Rake,Rear sensors,FALSE,FALSE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
